2 0 2 ..FGBB..FGH..AAGH......ICCCDDI..EE..
3 1 2 ..F.BB..FGH..AAGH....G.ICCCDDI..EE.. G99
3 1 2 ..FGBB..FGH.AA.GH......ICCCDDI..EE.. A99
3 1 2 ..FGBB..FGH..AAGH......ICCCDDI...EE. E99
3 1 2 ..FGBB..FGH..AAGH.......CCCDDI..EE.I I99
3 1 2 ..FGBB..FG...AAGH.....HICCCDDI..EE.. H99
3 1 2 ..FGBB..FGH..AAGH......ICCCDDIEE.... E98
3 1 2 ..FGBB..FGH..AAGH......ICCCDDI....EE E98
3 1 2 ..FGBB..FGH..AAGH......ICCCDDI.EE... E99
4 1 3 ..FGBB..FGHI.AAGHI......CCCDD...EE.. I98
4 1 3 ..FGBB..FGH..AAGHI.....ICCCDD...EE.. I99
4 2 2 ..F.BB..FGH..AAGH....G..CCCDDI..EE.I G99 I99
4 2 2 ..FGBB..FGH..AAGH.......CCCDDI...EEI I99 E99
4 2 2 ..FGBB..FG...AAGH.....H.CCCDDI..EE.I H99 I99
4 2 2 ..FGBB..FGH.AA.GH......ICCCDDIEE.... A99 E98
4 2 2 ..FGBB..FG...AAGH.....HICCCDDI...EE. H99 E99
4 2 2 ..F.BB..FGH.AA.GH....G.ICCCDDI..EE.. G99 A99
4 2 2 ..FGBB..FGH.AA.GH......ICCCDDI....EE A99 E98
4 2 2 ..FGBB..FGH.AA.GH......ICCCDDI.EE... A99 E99
4 2 2 ..F.BB..FGH..AAGH....G.ICCCDDIEE.... G99 E98
4 2 2 ..FGBB..FGH.AA.GH......ICCCDDI...EE. A99 E99
4 2 2 ..FGBB..FGH.AA.GH.......CCCDDI..EE.I A99 I99
4 2 2 ..F.BB..FG...AAGH....GHICCCDDI..EE.. G99 H99
4 2 2 ..FBB...FGH..AAGH....G.ICCCDDI..EE.. G99 B99
4 2 2 ..FGBB..FG..AA.GH.....HICCCDDI..EE.. H99 A99
4 2 2 ..F.BB..FGH..AAGH....G.ICCCDDI.EE... G99 E99
4 2 2 ..FGBB..FGH..AAGH.......CCCDDIEE...I I99 E98
4 2 2 ..FGBB..FG...AAGH.....HICCCDDI.EE... H99 E99
4 2 2 ..F.BB..FGH..AAGH....G.ICCCDDI....EE G99 E98
4 2 2 ..FGBB..FG...AAGH.....HICCCDDI....EE H99 E98
4 2 2 ..FGBB..FG...AAGH.....HICCCDDIEE.... H99 E98
4 2 2 ..F.BB..FGH..AAGH....G.ICCCDDI...EE. G99 E99
4 2 2 ..FGBB..FGH..AAGH.......CCCDDI.EE..I I99 E99
5 2 3 ..FGBB..FGHI.AAGHI......CCCDD.....EE I98 E98
5 2 3 ..FGBB..FGHI.AAGHI......CCC.DD..EE.. I98 D99
5 2 3 ..FGBB..FGHI.AAGHI......CCCDD....EE. I98 E99
5 2 3 ..FGBB..FGH..AAGHI.....ICCCDD....EE. I99 E99
5 2 3 ..FGBB..FGH..AAGHI.....ICCC.DD..EE.. I99 D99
5 2 3 ..F.BB..FGH..AAGHI...G.ICCCDD...EE.. G99 I99
5 2 3 ..FGBB..FGHIAA.GHI......CCCDD...EE.. A99 I98
5 2 3 ..F.BB..FGHI.AAGHI...G..CCCDD...EE.. G99 I98
5 2 3 ..FGBB..FGH.AA.GHI.....ICCCDD...EE.. A99 I99
5 2 3 ..FGBB..FGHI.AAGHI......CCCDD..EE... I98 E99
5 2 3 ...GBB...GH.AAFGH...F..ICCCDDI..EE.. F98 A99
5 2 3 ...GBB..FGH.AAFGH......ICCCDDI..EE.. F99 A99
5 2 3 ..FGBB..FGH..AAGHI.....ICCCDD..EE... I99 E99
5 2 3 ..FGBB..FGH..AAGHI.....ICCCDD.....EE I99 E98
5 2 3 ..FGBB..FGH..AAGHI.....ICCCDD.EE.... I99 E98
5 2 3 ..FGBB..FGHI.AAGHI......CCCDD.EE.... I98 E98
5 2 3 ..FGBB..FG.I.AAGHI....H.CCCDD...EE.. H99 I98
5 2 3 ..FGBB..FG...AAGHI....HICCCDD...EE.. H99 I99
10 8 2 ..BBH...F.H.AAF..I...G.ICCCGDDEE.G.. F99 G97 B98 H99 A99 I99 D99 E98
10 8 2 ..FBBI..FG.IAA.GH....GH..CCCDDEE.... G99 B99 H99 A99 I97 C99 D99 E98
10 8 2 BB..HI...GHIAAFG....FG..CCC.DDEE.... F98 G99 B96 H99 A99 I97 D99 E98
10 8 2 BB...I..F.HIAAF.H....G..CCCGDD...GEE F99 G97 B96 A99 I97 D99 E98
10 8 2 ..FBBI..F..IAA.GH....GH.CCCGDD.EE... G98 B99 H99 A99 I97 D99 E99
10 8 2 .BBGH...FGH.AAFG........CCCDDI.EE..I F99 G98 B97 H99 A99 I99 E99
10 8 2 .BBGH...FGH.AAFG........CCCDDIEE...I F99 G98 B97 H99 A99 I99 E98
10 8 2 ..BBHI..FGHIAAFG.....G..CCC.DD...EE. F99 G99 B98 H99 A99 I97 D99 E99
10 8 2 .BBGH...FGH.AAFG........CCCDDI...EEI F99 G98 B97 H99 A99 I99 E99
10 8 2 BBFGH...FGH.AA.G.I.....ICCCDD...EE.. F98 G98 B96 H99 A99 I99
10 8 2 .BB.HI...GHIAAFG....FG..CCC.DD....EE F98 G99 B97 H99 A99 I97 D99 E98
10 8 2 BB.GH...FGH.AAFG........CCCDDIEE...I F99 G98 B96 H99 A99 I99 E98
10 8 2 .BB.HI..FGHIAAFG.....G..CCC.DD...EE. F99 G99 B97 H99 A99 I97 D99 E99
10 8 2 .BBGH....GH.AAFG....F...CCCDDI.EE..I F98 G98 B97 H99 A99 I99 E99
10 8 2 BB..HI..FGHIAAFG.....G..CCC.DDEE.... F99 G99 B96 H99 A99 I97 D99 E98
10 8 2 BB.GHI..FGHIAAFG........CCCDD.EE.... F99 G98 B96 H99 A99 I97 E98
10 8 2 ..BBHI..FGHIAAFG.....G..CCC.DD....EE F99 G99 B98 H99 A99 I97 D99 E98
10 8 2 ..BBH.....HIAAF..I..FG..CCCGDDEE.G.. F98 G97 B98 H99 A99 I98 D99 E98
10 8 2 ..FBBI..FG.IAA.GH....GH..CCCDD...EE. G99 B99 H99 A99 I97 C99 D99 E99
10 8 2 .BBGH....GH.AAFG....F...CCCDDIEE...I F98 G98 B97 H99 A99 I99 E98
10 8 2 .BB.H...F.HIAAF..I...G..CCCGDD...GEE F99 G97 B97 H99 A99 I98 D99 E98
10 8 2 ..BBHI..FGHIAAFG.....G..CCC.DDEE.... F99 G99 B98 H99 A99 I97 D99 E98
10 8 2 .BBGH....GH.AAFG....F...CCCDDI...EEI F98 G98 B97 H99 A99 I99 E99
10 8 2 ..BBHI...GHIAAFG....FG..CCC.DD....EE F98 G99 B98 H99 A99 I97 D99 E98
10 8 2 .BBGHI...GHIAAFG....F...CCCDD.....EE F98 G98 B97 H99 A99 I97 E98
10 8 2 ..BBHI..FGHIAAFG.....G..CCC.DD.EE... F99 G99 B98 H99 A99 I97 D99 E99
10 8 2 ..FBBI..F..IAA.GH....GH.CCCGDDEE.... G98 B99 H99 A99 I97 D99 E98
10 8 2 ..BBHI...GHIAAFG....FG..CCC.DD...EE. F98 G99 B98 H99 A99 I97 D99 E99
10 8 2 ..FBBI..F..IAA.GH....GH.CCCGDD...EE. G98 B99 H99 A99 I97 D99 E99
10 8 2 BBF..I..FGHIAA.GH....G..CCC.DD.EE... F96 G99 B96 A99 I97 D99 E99
10 8 2 ..BBHI...GHIAAFG....FG..CCC.DD.EE... F98 G99 B98 H99 A99 I97 D99 E99
10 8 2 .BB.H...F.H.AAF..I...G.ICCCGDD.EEG.. F99 G97 B97 H99 A99 I99 D99 E99
10 8 2 ..BBHI...GHIAAFG....FG..CCC.DDEE.... F98 G99 B98 H99 A99 I97 D99 E98
10 8 2 .BBGHI...GHIAAFG....F...CCCDD.EE.... F98 G98 B97 H99 A99 I97 E98
10 8 2 .BB..I..F.HIAAF.H....G..CCCGDD.EEG.. F99 G97 B97 A99 I97 D99 E99
10 8 2 .BB.HI...GHIAAFG....FG..CCC.DDEE.... F98 G99 B97 H99 A99 I97 D99 E98
10 8 2 .BBGHI...GHIAAFG....F...CCCDD..EE... F98 G98 B97 H99 A99 I97 E99
10 8 2 BBF.H...FGH.AA.G.I...G.ICCCDD.....EE F98 G99 B96 H99 A99 I99 E98
10 8 2 BB..HI...GHIAAFG....FG..CCC.DD....EE F98 G99 B96 H99 A99 I97 D99 E98
10 8 2 ..BBHI..F.HIAAFG.....G..CCCGDD..EE.. F99 G98 B98 H99 A99 I97 D99
10 8 2 BB.GHI..FGHIAAFG........CCCDD.....EE F99 G98 B96 H99 A99 I97 E98
10 8 2 BB.GH...FGH.AAFG........CCCDDI...EEI F99 G98 B96 H99 A99 I99 E99
10 8 2 BBF.H...FGHIAA.G.I...G..CCCDD.....EE F98 G99 B96 H99 A99 I98 E98
10 8 2 BB..HI..FGHIAAFG.....G..CCC.DD.EE... F99 G99 B96 H99 A99 I97 D99 E99
10 8 2 BB.GHI..FGHIAAFG........CCCDD....EE. F99 G98 B96 H99 A99 I97 E99
10 8 2 BB.GHI..FGHIAAFG........CCCDD..EE... F99 G98 B96 H99 A99 I97 E99
10 8 2 BBF.....F.HIAA..HI...G..CCCGDD.EEG.. F98 G97 B96 A99 I98 D99 E99
10 8 2 BBF..I..FGHI.AAGH....G..CCC.DD..EE.. F96 G99 B96 A98 I97 D99
10 8 2 .BBGHI..FGHIAAFG........CCCDD.EE.... F99 G98 B97 H99 A99 I97 E98
10 8 2 ...BBI..F.HIAAF.H....G..CCCGDDEE.G.. F99 G97 B99 A99 I97 D99 E98
10 8 2 BBF.H...FGHIAA.G.I...G..CCCDD.EE.... F98 G99 B96 H99 A99 I98 E98
10 8 2 BBF.H...FGH.AA.G.I...G.ICCCDD.EE.... F98 G99 B96 H99 A99 I99 E98
10 8 2 BB.GH....GH.AAFG....F...CCCDDI.EE..I F98 G98 B96 H99 A99 I99 E99
10 8 2 BB..HI...GHIAAFG....FG...CCCDD..EE.. F98 G99 B96 H99 A99 I97 C99 D99
10 8 2 .BB.H.....HIAAF..I..FG..CCCGDD...GEE F98 G97 B97 H99 A99 I98 D99 E98
10 8 2 BB..HI...GHIAAFG....FG..CCC.DD...EE. F98 G99 B96 H99 A99 I97 D99 E99
10 8 2 ..BBH...F.HIAAF..I...G..CCCGDD...GEE F99 G97 B98 H99 A99 I98 D99 E98
10 8 2 BB.GHI...GHIAAFG....F...CCCDD....EE. F98 G98 B96 H99 A99 I97 E99
10 8 2 BBF.....F.H.AA..HI...G.ICCCGDDEE.G.. F98 G97 B96 A99 I99 D99 E98
10 8 2 ...BBI..F.HIAAF.H....G..CCCGDD...GEE F99 G97 B99 A99 I97 D99 E98
10 8 2 BBF.H...FGHIAA.G.I...G..CCC.DD..EE.. F98 G99 B96 H99 A99 I98 D99
10 8 2 BBFG....FGH.AA.GH.......CCCDDI.EE..I F96 G98 B96 A99 I99 E99
10 8 2 .BB.H...F.HIAAF..I...G..CCCGDDEE.G.. F99 G97 B97 H99 A99 I98 D99 E98
10 8 2 BBF..I..FGHIAA.GH....G..CCC.DD....EE F96 G99 B96 A99 I97 D99 E98
10 8 2 BBF.....FG..AA.GH....GH.CCCDDI...EEI F96 G99 B96 H99 A99 I99 E99
10 8 2 BBFG....FGH.AA.GH.......CCCDDI...EEI F96 G98 B96 A99 I99 E99
10 8 2 BBF..I..FGHI.AAGH....G..CCCDD....EE. F96 G99 B96 A98 I97 E99
10 8 2 BBF.....FG..AA.GH....GH.CCCDDI.EE..I F96 G99 B96 H99 A99 I99 E99
10 8 2 BBFG.I..FGHIAA.GH.......CCC.DD..EE.. F96 G98 B96 A99 I97 D99
10 8 2 BBFG....FGH..AAGH.......CCCDDI..EE.I F96 G98 B96 A98 I99
10 8 2 BBF.H...FGHIAA.G.I...G..CCCDD....EE. F98 G99 B96 H99 A99 I98 E99
10 8 2 BBF.H...FGH.AA.G.I...G.ICCCDD....EE. F98 G99 B96 H99 A99 I99 E99
10 8 2 BBF.....FG...AAGH....GH.CCCDDI..EE.I F96 G99 B96 H99 A98 I99
10 8 2 BBF..I..FG.IAA.GH....GH.CCC.DD..EE.. F96 G99 B96 H99 A99 I97 D99
10 8 2 BBF.H...FGH.AA.G.I...G.ICCCDD..EE... F98 G99 B96 H99 A99 I99 E99
10 8 2 ...BBI....HIAAF.H...FG..CCCGDD...GEE F98 G97 B99 A99 I97 D99 E98
10 8 2 ..BBH.....H.AAF..I..FG.ICCCGDD...GEE F98 G97 B98 H99 A99 I99 D99 E98
10 8 2 BBF.H...FGHIAA.G.I...G..CCCDD..EE... F98 G99 B96 H99 A99 I98 E99
10 8 2 BBF.....FGH..AAGH....G..CCCDDI...EEI F96 G99 B96 A98 I99 E99
10 8 2 ...BBI....HIAAF.H...FG..CCCGDDEE.G.. F98 G97 B99 A99 I97 D99 E98
10 8 2 ...BBI..F.HIAAF.H....G..CCCGDD.EEG.. F99 G97 B99 A99 I97 D99 E99
10 8 2 ...BBI....HIAAF.H...FG..CCCGDD.EEG.. F98 G97 B99 A99 I97 D99 E99
10 8 2 BB..H...F.H.AAF..I...G.ICCCGDDEE.G.. F99 G97 B96 H99 A99 I99 D99 E98
10 8 2 .BBGHI...GHIAAFG....F...CCCDD....EE. F98 G98 B97 H99 A99 I97 E99
10 8 2 BBF..I..FGHIAA.GH....G...CCCDD..EE.. F96 G99 B96 A99 I97 C99 D99
10 8 2 BB..H.....H.AAF..I..FG.ICCCGDDEE.G.. F98 G97 B96 H99 A99 I99 D99 E98
10 8 2 BBF.H...FGHI.AAG.I...G..CCCDD...EE.. F98 G99 B96 H99 A98 I98
10 8 2 .BB.H.....H.AAF..I..FG.ICCCGDD...GEE F98 G97 B97 H99 A99 I99 D99 E98
10 8 2 .BB.H.....H.AAF..I..FG.ICCCGDDEE.G.. F98 G97 B97 H99 A99 I99 D99 E98
10 8 2 BB..H...F.H.AAF..I...G.ICCCGDD...GEE F99 G97 B96 H99 A99 I99 D99 E98
10 8 2 BBF.....F.H.AA..HI...G.ICCCGDD...GEE F96 G97 B96 A99 I99 D99 E98
10 8 2 BB..H.....H.AAF..I..FG.ICCCGDD...GEE F98 G97 B96 H99 A99 I99 D99 E98
10 8 2 ..BB.I..F.HIAAF.H....G..CCCGDD.EEG.. F99 G97 B98 A99 I97 D99 E99
10 8 2 ..BBH...F.H.AAF..I...G.ICCCGDD.EEG.. F99 G97 B98 H99 A99 I99 D99 E99
10 8 2 .BB.H.....H.AAF..I..FG.ICCCGDD.EEG.. F98 G97 B97 H99 A99 I99 D99 E99
10 8 2 ..BBH.....H.AAF..I..FG.ICCCGDD.EEG.. F98 G97 B98 H99 A99 I99 D99 E99
10 8 2 BB..H.....H.AAF..I..FG.ICCCGDD.EEG.. F98 G97 B96 H99 A99 I99 D99 E99
10 8 2 BB..H...F.HIAAF..I...G..CCCGDD.EEG.. F99 G97 B96 H99 A99 I98 D99 E99
10 8 2 .BB.H...F.HIAAF..I...G..CCCGDD.EEG.. F99 G97 B97 H99 A99 I98 D99 E99
10 8 2 ..BBH...F.HIAAF..I...G..CCCGDD.EEG.. F99 G97 B98 H99 A99 I98 D99 E99
10 8 2 BB...I..F.HIAAF.H....G..CCCGDD.EEG.. F99 G97 B96 A99 I97 D99 E99
10 8 2 ..BBH.....HIAAF..I..FG..CCCGDD...GEE F98 G97 B98 H99 A99 I98 D99 E98
10 8 2 BBF.....F.H.AA..HI...G.ICCCGDD.EEG.. F98 G97 B96 A99 I99 D99 E99
10 8 2 BB..H...F.H.AAF..I...G.ICCCGDD.EEG.. F99 G97 B96 H99 A99 I99 D99 E99
10 8 2 .BB..I....HIAAF.H...FG..CCCGDDEE.G.. F98 G97 B97 A99 I97 D99 E98
10 8 2 .BB.H.....HIAAF..I..FG..CCCGDDEE.G.. F98 G97 B97 H99 A99 I98 D99 E98
10 8 2 ..BBH...F.HIAAF..I...G..CCCGDDEE.G.. F99 G97 B98 H99 A99 I98 D99 E98
10 8 2 BBF..I..FGHIAA.GH....G..CCC.DDEE.... F96 G99 B96 A99 I97 D99 E98
10 8 2 BB..H.....HIAAF..I..FG..CCCGDD.EEG.. F98 G97 B96 H99 A99 I98 D99 E99
10 8 2 ..BB.I..F.HIAAF.H....G..CCCGDD...GEE F99 G97 B98 A99 I97 D99 E98
10 8 2 ..BB.I....HIAAF.H...FG..CCCGDD...GEE F98 G97 B98 A99 I97 D99 E98
10 8 2 .BB..I....HIAAF.H...FG..CCCGDD...GEE F98 G97 B97 A99 I97 D99 E98
10 8 2 BBF.H...F.H.AA.G.I...G.ICCCGDD..EE.. F96 G98 B96 H99 A99 I99 D99
10 8 2 .BB.H...F.H.AAF..I...G.ICCCGDD...GEE F99 G97 B97 H99 A99 I99 D99 E98
10 8 2 ..BBH...F.H.AAF..I...G.ICCCGDD...GEE F99 G97 B98 H99 A99 I99 D99 E98
10 8 2 BBF.H...F.HIAA.G.I...G..CCCGDD..EE.. F98 G98 B96 H99 A99 I98 D99
10 8 2 BB...I....HIAAF.H...FG..CCCGDDEE.G.. F98 G97 B96 A99 I97 D99 E98
10 8 2 BB..H.....HIAAF..I..FG..CCCGDDEE.G.. F98 G97 B96 H99 A99 I98 D99 E98
10 8 2 BB...I..F.HIAAF.H....G..CCCGDDEE.G.. F99 G97 B96 A99 I97 D99 E98
10 8 2 BBF.....F.HIAA..HI...G..CCCGDDEE.G.. F98 G97 B96 A99 I98 D99 E98
10 8 2 BB..H...F.HIAAF..I...G..CCCGDDEE.G.. F99 G97 B96 H99 A99 I98 D99 E98
10 8 2 ..BBH.....HIAAF..I..FG..CCCGDD.EEG.. F98 G97 B98 H99 A99 I98 D99 E99
10 8 2 ..BB.I....HIAAF.H...FG..CCCGDD.EEG.. F98 G97 B98 A99 I97 D99 E99
10 8 2 .BB.H.....HIAAF..I..FG..CCCGDD.EEG.. F98 G97 B97 H99 A99 I98 D99 E99
10 8 2 .BB..I..F.HIAAF.H....G..CCCGDD...GEE F99 G97 B97 A99 I97 D99 E98
10 8 2 BB..H...F.HIAAF..I...G..CCCGDD...GEE F99 G97 B96 H99 A99 I98 D99 E98
10 8 2 BB..H.....HIAAF..I..FG..CCCGDD...GEE F98 G97 B96 H99 A99 I98 D99 E98
10 8 2 BBF..I..F.HIAA.GH....G..CCCGDD..EE.. F96 G98 B96 A99 I97 D99
10 8 2 BBF..I..FG.I.AAGH....GH.CCCDD...EE.. F96 G99 B96 H99 A98 I97
10 8 2 BBF.....F.HIAA..HI...G..CCCGDD...GEE F96 G97 B96 A99 I98 D99 E98
10 8 2 .BB..I....HIAAF.H...FG..CCCGDD.EEG.. F98 G97 B97 A99 I97 D99 E99
10 8 2 ..BB.I..F.HIAAF.H....G..CCCGDDEE.G.. F99 G97 B98 A99 I97 D99 E98
10 8 2 .BB.H...F.H.AAF..I...G.ICCCGDDEE.G.. F99 G97 B97 H99 A99 I99 D99 E98
10 8 2 BBFG.I..FGHI.AAGH.......CCCDD...EE.. F96 G98 B96 A98 I97
10 8 2 BBF.H...FGH.AA.G.I...G.ICCC.DD..EE.. F98 G99 B96 H99 A99 I99 D99
10 8 2 BB...I....HIAAF.H...FG..CCCGDD...GEE F98 G97 B96 A99 I97 D99 E98
10 8 2 BB...I....HIAAF.H...FG..CCCGDD.EEG.. F98 G97 B96 A99 I97 D99 E99
10 8 2 BBF.....FG...AAGH....GHICCCDDI.EE... F96 G99 B96 H99 A98 E99
10 8 2 BBF..I..FGHIAA.GH....G..CCC.DD...EE. F96 G99 B96 A99 I97 D99 E99
10 8 2 BBFG....FG..AA.GH.....H.CCCDDI..EE.I F96 G98 B96 H99 A99 I99
10 8 2 BBFG....FG..AA.GH.....HICCCDDI...EE. F96 G98 B96 H99 A99 E99
10 8 2 BBFG.I..FG.IAA.GH.....H.CCCDD...EE.. F96 G98 B96 H99 A99 I97
10 8 2 BBF.....FGH..AAGH....G..CCCDDI.EE..I F96 G99 B96 A98 I99 E99
10 8 2 BBFG....FGH..AAGH......ICCCDDI...EE. F96 G98 B96 A98 E99
10 8 2 ..BBH.....H.AAF..I..FG.ICCCGDDEE.G.. F98 G97 B98 H99 A99 I99 D99 E98
10 8 2 BBF..I..FG.IAA.GH....GH.CCCDD....EE. F96 G99 B96 H99 A99 I97 E99
10 8 2 BBF.....FG...AAGH....GHICCCDDI....EE F96 G99 B96 H99 A98 E98
10 8 2 BBF.....FG...AAGH....GHICCCDDI...EE. F96 G99 B96 H99 A98 E99
10 8 2 BBFG....FGH..AAGH......ICCCDDI....EE F96 G98 B96 A98 E98
10 8 2 BBFG.I..FGHIAA.GH.......CCCDD....EE. F96 G98 B96 A99 I97 E99
10 8 2 BBFG....FG..AA.GH.....HICCCDDI....EE F96 G98 B96 H99 A99 E98
10 8 2 BBFG....FG..AA.GH.....HICCCDDI.EE... F96 G98 B96 H99 A99 E99
10 8 2 BB.GHI...GHIAAFG....F...CCCDD.....EE F98 G98 B96 H99 A99 I97 E98
10 8 2 BBFG....FGH..AAGH......ICCCDDI.EE... F96 G98 B96 A98 E99
10 8 2 BBF..I..FGHI.AAGH....G..CCCDD.....EE F96 G99 B96 A98 I97 E98
10 8 2 BBF..I..FG.IAA.GH....GH.CCCDD.....EE F96 G99 B96 H99 A99 I97 E98
10 8 2 BBFG.I..FGHIAA.GH.......CCCDD.....EE F96 G98 B96 A99 I97 E98
10 8 2 BB..HI....HIAAFG....FG..CCCGDD..EE.. F98 G98 B96 H99 A99 I97 D99
10 8 2 BB..HI...GHIAAFG....FG..CCC.DD.EE... F98 G99 B96 H99 A99 I97 D99 E99
10 8 2 BB.GHI...GHIAAFG....F...CCC.DD..EE.. F98 G98 B96 H99 A99 I97 D99
10 8 2 BB.GHI...GHIAAFG....F...CCCDD..EE... F98 G98 B96 H99 A99 I97 E99
10 9 1 BBF.HI..F.HIAA.G.....G..CCCGDD..EE.. F98 G98 B96 H99 A99 I97 D99
10 9 1 BBF.HI..FGHIAA.G.....G..CCC.DD...EE. F98 G99 B96 H99 A99 I97 D99 E99
10 9 1 BBFGHI..FGHIAA.G........CCC.DD..EE.. F98 G98 B96 H99 A99 I97 D99
10 9 1 BBFGHI..FGHI.AAG........CCCDD...EE.. F98 G98 B96 H99 A98 I97
10 9 1 ..BBHI..F.HIAAF......G..CCCGDDEE.G.. F99 G97 B98 H99 A99 I97 D99 E98
10 9 1 BBF.HI..FGHI.AAG.....G..CCCDD..EE... F98 G99 B96 H99 A98 I97 E99
10 9 1 BBF.H...FGH..AAG.....G..CCCDDI.EE..I F98 G99 B96 H99 A98 I99 E99
10 9 1 .BB.HI....HIAAF.....FG..CCCGDD...GEE F98 G97 B97 H99 A99 I97 D99 E98
10 9 1 BBF..I..F.HIAA..H....G..CCCGDD...GEE F98 G97 B96 A99 I97 D99 E98
10 9 1 BB..HI....HIAAF.....FG..CCCGDDEE.G.. F98 G97 B96 H99 A99 I97 D99 E98
10 9 1 ..BBHI..F.HIAAF......G..CCCGDD...GEE F99 G97 B98 H99 A99 I97 D99 E98
10 9 1 BBF.H...FGH..AAG.....G..CCCDDI...EEI F98 G99 B96 H99 A98 I99 E99
10 9 1 BBF..I..F.HIAA..H....G..CCCGDD.EEG.. F96 G97 B96 A99 I97 D99 E99
10 9 1 BBF.HI..FGHI.AAG.....G..CCCDD....EE. F98 G99 B96 H99 A98 I97 E99
10 9 1 BBF.HI..FGHIAA.G.....G..CCC.DDEE.... F98 G99 B96 H99 A99 I97 D99 E98
10 9 1 ..BBHI..F.HIAAF......G..CCCGDD.EEG.. F99 G97 B98 H99 A99 I97 D99 E99
10 9 1 ..BBHI....HIAAF.....FG..CCCGDD.EEG.. F98 G97 B98 H99 A99 I97 D99 E99
10 9 1 BBFGH...FGH.AA.G........CCCDDIEE...I F98 G98 B96 H99 A99 I99 E98
10 9 1 BBF.HI..FGHIAA.G.....G...CCCDD..EE.. F98 G99 B96 H99 A99 I97 C99 D99
10 9 1 .BB.HI....HIAAF.....FG..CCCGDDEE.G.. F98 G97 B97 H99 A99 I97 D99 E98
10 9 1 BB..HI....HIAAF.....FG..CCCGDD...GEE F98 G97 B96 H99 A99 I97 D99 E98
10 9 1 BBF.H...FGH..AAG.....G..CCCDDIEE...I F98 G99 B96 H99 A98 I99 E98
10 9 1 BB..HI..F.HIAAF......G..CCCGDD.EEG.. F99 G97 B96 H99 A99 I97 D99 E99
10 9 1 BBF.HI..FGHIAA.G.....G..CCC.DD.EE... F98 G99 B96 H99 A99 I97 D99 E99
10 9 1 BBF.HI..FGHI.AAG.....G..CCC.DD..EE.. F98 G99 B96 H99 A98 I97 D99
10 9 1 BBF.HI..FGHIAA.G.....G..CCC.DD....EE F98 G99 B96 H99 A99 I97 D99 E98
10 9 1 BBFGHI..FGHIAA.G........CCCDD..EE... F98 G98 B96 H99 A99 I97 E99
10 9 1 BBF..I..F.HIAA..H....G..CCCGDDEE.G.. F98 G97 B96 A99 I97 D99 E98
10 9 1 BBF.H...F.H.AA...I...G.ICCCGDD...GEE F98 G97 B96 H99 A99 I99 D99 E98
10 9 1 BBF.H...F.H.AA...I...G.ICCCGDDEE.G.. F98 G97 B96 H99 A99 I99 D99 E98
10 9 1 BBF.H...F.HIAA...I...G..CCCGDDEE.G.. F96 G97 B96 H99 A99 I98 D99 E98
10 9 1 BBF.H...F.HIAA...I...G..CCCGDD...GEE F98 G97 B96 H99 A99 I98 D99 E98
10 9 1 BBF.H...F.H.AA...I...G.ICCCGDD.EEG.. F96 G97 B96 H99 A99 I99 D99 E99
10 9 1 BB..HI....HIAAF.....FG..CCCGDD.EEG.. F98 G97 B96 H99 A99 I97 D99 E99
10 9 1 .BB.HI..F.HIAAF......G..CCCGDD...GEE F99 G97 B97 H99 A99 I97 D99 E98
10 9 1 ..BBHI....HIAAF.....FG..CCCGDDEE.G.. F98 G97 B98 H99 A99 I97 D99 E98
10 9 1 BB..HI..F.HIAAF......G..CCCGDDEE.G.. F99 G97 B96 H99 A99 I97 D99 E98
10 9 1 ..BBHI....HIAAF.....FG..CCCGDD...GEE F98 G97 B98 H99 A99 I97 D99 E98
10 9 1 BBF.H...F.HIAA...I...G..CCCGDD.EEG.. F98 G97 B96 H99 A99 I98 D99 E99
10 9 1 .BB.HI..F.HIAAF......G..CCCGDD.EEG.. F99 G97 B97 H99 A99 I97 D99 E99
10 9 1 .BB.HI..F.HIAAF......G..CCCGDDEE.G.. F99 G97 B97 H99 A99 I97 D99 E98
10 9 1 .BB.HI....HIAAF.....FG..CCCGDD.EEG.. F98 G97 B97 H99 A99 I97 D99 E99
10 9 1 BBFGHI..FGHIAA.G........CCCDD.....EE F98 G98 B96 H99 A99 I97 E98
10 9 1 BB..HI..F.HIAAF......G..CCCGDD...GEE F99 G97 B96 H99 A99 I97 D99 E98
10 9 1 BBF.HI..FGHI.AAG.....G..CCCDD.EE.... F98 G99 B96 H99 A98 I97 E98
10 9 1 BBFGHI..FGHIAA.G........CCCDD....EE. F98 G98 B96 H99 A99 I97 E99
10 9 1 BBFGH...FGH..AAG.......ICCCDDI....EE F98 G98 B96 H99 A98 E98
10 9 1 BBFGH...FGH..AAG.......ICCCDDI.EE... F98 G98 B96 H99 A98 E99
10 9 1 BBFGHI..FGHIAA.G........CCCDD.EE.... F98 G98 B96 H99 A99 I97 E98
10 9 1 BBFGH...FGH..AAG........CCCDDI..EE.I F98 G98 B96 H99 A98 I99
10 9 1 BBFGH...FGH..AAG.......ICCCDDI...EE. F98 G98 B96 H99 A98 E99
10 9 1 BBFGH...FGH.AA.G........CCCDDI.EE..I F98 G98 B96 H99 A99 I99 E99
10 9 1 BBFGH...FGH.AA.G........CCCDDI...EEI F98 G98 B96 H99 A99 I99 E99
10 9 1 BBF.HI..FGHI.AAG.....G..CCCDD.....EE F98 G99 B96 H99 A98 I97 E98
